task_id,task_description,occupation,soc_code,rag_capability,accel_pct,employment,hourly_wage,task_share,annual_impact_usd
23000,Conduct fire code compliance follow-ups to ensure that corrective actions have been taken in cases w...,Fire Inspectors and Investigators,33-2021,Tier1_Knowledge,30%,14050,37.53,0.0333,10967767
22999,Instruct children about the dangers of fire....,Fire Inspectors and Investigators,33-2021,Tier1_Knowledge,30%,14050,37.53,0.0333,10967767
10522,"Test medical supportive devices for proper alignment, movement, or biomechanical stability, using me...",Medical Appliance Technicians,51-9082,Tier1_Knowledge,30%,11490,22.63,0.0667,10816778
10512,"Fit appliances onto patients, and make any necessary adjustments....",Medical Appliance Technicians,51-9082,Tier1_Knowledge,30%,11490,22.63,0.0667,10816778
10523,"Cover or pad metal or plastic structures or devices, using coverings such as rubber, leather, felt, ...",Medical Appliance Technicians,51-9082,Tier1_Knowledge,30%,11490,22.63,0.0667,10816778
13685,Perform pumping tests to assess well performance....,"Earth Drillers, Except Oil and Gas",47-5023,Tier1_Knowledge,30%,17410,28.65,0.0345,10732725
13669,Verify depths and alignments of boring positions....,"Earth Drillers, Except Oil and Gas",47-5023,Tier1_Knowledge,30%,17410,28.65,0.0345,10732725
17091,Perform incisional biopsies to diagnose melanoma....,Dermatologists,29-1213,Tier1_Knowledge,30%,10080,30.61,0.0556,10696358
17092,"Diagnose and treat pigmented lesions such as common acquired nevi, congenital nevi, dysplastic nevi,...",Dermatologists,29-1213,Tier1_Knowledge,30%,10080,30.61,0.0556,10696358
17095,"Diagnose and treat skin conditions such as acne, dandruff, athlete's foot, moles, psoriasis, or skin...",Dermatologists,29-1213,Tier1_Knowledge,30%,10080,30.61,0.0556,10696358
17077,"Refer patients to other specialists, as needed....",Dermatologists,29-1213,Tier1_Knowledge,30%,10080,30.61,0.0556,10696358
17079,Provide dermatologic consultation to other health professionals....,Dermatologists,29-1213,Tier1_Knowledge,30%,10080,30.61,0.0556,10696358
17086,Conduct clinical or basic research....,Dermatologists,29-1213,Tier1_Partial,30%,10080,30.61,0.0556,10696358
13005,"Research laws, regulations, policies, or precedent decisions to prepare for hearings....","Arbitrators, Mediators, and Conciliators",23-1022,Tier1_Good,40%,7860,32.55,0.05,10643069
10621,Coordinate communications between air traffic control and maintenance personnel....,Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10617,Maintain air-to-ground and point-to-point radio contact with aircraft commanders....,Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
23941,Initiate or conduct airport-wide coordination of snow removal on runways and taxiways....,Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
20457,Manage wildlife on and around airport grounds....,Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10622,"Perform and supervise airfield management activities, including mobile airfield management functions...",Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10628,Coordinate changes to flight itineraries with appropriate Air Traffic Control (ATC) agencies....,Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10615,"Coordinate with agencies, such as air traffic control, civil engineers, or command posts, to ensure ...",Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10619,"Relay departure, arrival, delay, aircraft and airfield status, and other pertinent information to up...",Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10626,"Coordinate with agencies to meet aircrew requirements for billeting, messing, refueling, ground tran...",Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
10631,Conduct departure and arrival briefings....,Airfield Operations Specialists,53-2022,Tier1_Partial,30%,16640,27.28,0.037,10491039
10623,"Receive, transmit, and control message traffic....",Airfield Operations Specialists,53-2022,Tier1_Knowledge,30%,16640,27.28,0.037,10491039
22321,"Communicate with accelerator maintenance personnel to ensure readiness of support systems, such as v...",Nuclear Technicians,19-4051,Tier1_Knowledge,30%,5990,50.11,0.0556,10405509
22313,Follow policies and procedures for radiation workers to ensure personnel safety....,Nuclear Technicians,19-4051,Tier1_Knowledge,30%,5990,50.11,0.0556,10405509
22318,Warn maintenance workers of radiation hazards and direct workers to vacate hazardous areas....,Nuclear Technicians,19-4051,Tier1_Knowledge,30%,5990,50.11,0.0556,10405509
22320,"Measure the intensity and identify the types of radiation in work areas, equipment, or materials, us...",Nuclear Technicians,19-4051,Tier1_Knowledge,30%,5990,50.11,0.0556,10405509
3823,Plan and conduct research to develop and improve methods of restoring and preserving specimens....,Museum Technicians and Conservators,25-4013,Tier1_Good,40%,13070,22.82,0.0417,10339590
5528,"Record data pertaining to experimentation, research, or animal care....",Agricultural Technicians,19-4012,Tier1_Good,40%,14340,22.49,0.0385,10320211
12604,"Start machines, and turn valves or move controls to feed, admit, apply, or transfer materials and ad...",Adhesive Bonding Machine Operators and Tenders,51-9191,Tier1_Knowledge,30%,12170,21.74,0.0625,10318456
12607,Align and position materials being joined to ensure accurate application of adhesive or heat sealing...,Adhesive Bonding Machine Operators and Tenders,51-9191,Tier1_Knowledge,30%,12170,21.74,0.0625,10318456
12612,Measure and mix ingredients to prepare glue....,Adhesive Bonding Machine Operators and Tenders,51-9191,Tier1_Knowledge,30%,12170,21.74,0.0625,10318456
7961,Remove captured animals from animal-control service vehicles and place animals in shelter cages or o...,Animal Control Workers,33-9011,Tier1_Knowledge,30%,11790,22.03,0.0625,10129614
7967,Contact animal owners to inform them that their pets are at animal holding facilities....,Animal Control Workers,33-9011,Tier1_Writing,30%,11790,22.03,0.0625,10129614
7959,"Capture and remove stray, uncontrolled, or abused animals from undesirable conditions, using nets, n...",Animal Control Workers,33-9011,Tier1_Knowledge,30%,11790,22.03,0.0625,10129614
14183,Notify supervisors or mechanics of equipment malfunctions....,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51-6064,Tier1_Writing,30%,20600,18.11,0.0435,10121443
14195,Record production data such as numbers and types of bobbins wound....,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",51-6064,Tier1_Knowledge,30%,20600,18.11,0.0435,10121443
7638,Locate new materials and direct their acquisition and display....,Archivists,25-4011,Tier1_Knowledge,30%,7050,29.6,0.0769,10016640
12801,"Test samples for specific gravity, using hydrometers, or send samples to laboratories for testing....","Tank Car, Truck, and Ship Loaders",53-7121,Tier1_Knowledge,30%,10920,27.92,0.0526,10013111
12802,"Remove and replace tank car dome caps, or direct other workers in their removal and replacement....","Tank Car, Truck, and Ship Loaders",53-7121,Tier1_Knowledge,30%,10920,27.92,0.0526,10013111
5907,Collaborate with colleagues to address teaching and research issues....,"Environmental Science Teachers, Postsecondary",25-1053,Tier1_Good,40%,7130,42.17,0.04,10005957
5901,"Compile, administer, and grade examinations, or assign this work to others....","Environmental Science Teachers, Postsecondary",25-1053,Tier1_Good,40%,7130,42.17,0.04,10005957
5778,"Keep abreast of developments in the field by reading current literature, talking with colleagues, an...","Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Knowledge,30%,8700,41.51,0.0435,9798848
5796,Provide professional consulting services to government or industry....,"Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Writing,30%,8700,41.51,0.0435,9798848
5793,Act as advisers to student organizations....,"Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Writing,30%,8700,41.51,0.0435,9798848
5792,"Select and obtain materials and supplies, such as textbooks and laboratory equipment....","Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Knowledge,30%,8700,41.51,0.0435,9798848
5780,"Initiate, facilitate, and moderate classroom discussions....","Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Knowledge,30%,8700,41.51,0.0435,9798848
5781,"Conduct research in a particular field of knowledge and publish findings in professional journals, b...","Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Partial,30%,8700,41.51,0.0435,9798848
5785,Advise students on academic and vocational curricula and on career issues....,"Agricultural Sciences Teachers, Postsecondary",25-1041,Tier1_Writing,30%,8700,41.51,0.0435,9798848
14043,"Straighten, smooth, or shape materials to prepare them for pressing....","Pressers, Textile, Garment, and Related Materials",51-6021,Tier1_Knowledge,30%,26830,16.29,0.0357,9740210
21026,Identify and treat spots on garments....,"Pressers, Textile, Garment, and Related Materials",51-6021,Tier1_Knowledge,30%,26830,16.29,0.0357,9740210
14059,"Examine and measure finished articles to verify conformance to standards, using measuring devices su...","Pressers, Textile, Garment, and Related Materials",51-6021,Tier1_Knowledge,30%,26830,16.29,0.0357,9740210
14040,"Select appropriate pressing machines, based on garment properties such as heat tolerance....","Pressers, Textile, Garment, and Related Materials",51-6021,Tier1_Knowledge,30%,26830,16.29,0.0357,9740210
7690,Coordinate dancing with that of partners or dance ensembles....,Dancers,27-2031,Tier1_Knowledge,30%,9060,23.97,0.0714,9679497
7695,Teach dance students....,Dancers,27-2031,Tier1_Knowledge,30%,9060,23.97,0.0714,9679497
21103,Speak to the public to discuss weather topics or answer questions....,Atmospheric and Space Scientists,19-2021,Tier1_Partial,30%,8780,46.85,0.037,9506594
9078,Collect air samples from planes or ships over land or sea to study atmospheric composition....,Atmospheric and Space Scientists,19-2021,Tier1_Knowledge,30%,8780,46.85,0.037,9506594
23799,Provide passengers with assistance entering and exiting trains....,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
23775,"Signal locomotive engineers to start or stop trains when coupling or uncoupling cars, using hand sig...","Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
23785,Inspect locomotives to detect damaged or worn parts....,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
23789,"Set flares, flags, lanterns, or torpedoes in front and at rear of trains during emergency stops to w...","Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
23782,Raise levers to couple and uncouple cars for makeup and breakup of trains....,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
23796,"Ride atop cars that have been shunted, and turn handwheels to control speeds or stop cars at specifi...","Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
23780,Observe tracks from left sides of locomotives to detect obstructions on tracks....,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",53-4022,Tier1_Knowledge,30%,12460,31.48,0.0385,9413779
5161,"Compare information or figures on one record against same data on other records, or with original co...",Proofreaders and Copy Markers,43-9081,Tier1_Good,40%,5160,23.66,0.0909,9234111
17611,"Recruit, interview, or hire employees....",Spa Managers,11-9179,Tier1_Writing,30%,10490,29.49,0.0476,9192117
17603,Assess employee performance and suggest ways to improve work....,Spa Managers,11-9179,Tier1_Knowledge,30%,10490,29.49,0.0476,9192117
17620,"Sell products, services, or memberships....",Spa Managers,11-9179,Tier1_Knowledge,30%,10490,29.49,0.0476,9192117
17615,Develop or implement marketing strategies....,Spa Managers,11-9179,Tier1_Knowledge,30%,10490,29.49,0.0476,9192117
17612,Respond to customer inquiries or complaints....,Spa Managers,11-9179,Tier1_Knowledge,30%,10490,29.49,0.0476,9192117
17614,"Verify staff credentials, such as educational and certification requirements....",Spa Managers,11-9179,Tier1_Knowledge,30%,10490,29.49,0.0476,9192117
17618,Participate in continuing education classes to maintain current knowledge of industry....,Spa Managers,11-9179,Tier1_Knowledge,30%,10490,29.49,0.0476,9192117
7558,Hire and train recruiters and data collectors....,Survey Researchers,19-3022,Tier1_Knowledge,30%,7720,30.47,0.0625,9173908
19801,Apply precision agriculture information to specifically reduce the negative environmental impacts of...,Precision Agriculture Technicians,19-4012,Tier1_Writing,30%,14340,22.49,0.0455,9147460
18293,"Analyze remote sensing imagery to identify relationships between soil quality, crop canopy densities...",Precision Agriculture Technicians,19-4012,Tier1_Knowledge,30%,14340,22.49,0.0455,9147460
